id,text,label
"420", "Defolu ürün geldi.", "þikayet"
"421", "Ýndirimler sadece internet satýþlarýnda mý geçerli?", "bilgi"
"422", "Ýndirimler geçerli mi?", "bilgi"
"423", "Geçerli mi?", "bilgi"
"424", "Ýnternette mi geçerli?", "bilgi"
"425", "Mobil uygulamanýz var mý?", "bilgi"
"426", "Uygulamanýz var mý?", "bilgi"
"427", "Kampanya ne zaman bitecek?", "bilgi"
"428", "Ne zaman bitecek?", "bilgi"
"429", "Sitenize nasýl üye olabilirim?", "bilgi"
"430", "Hangi bankalarla anlaþmanýz var?", "bilgi"
"431", "Ürün açýklamalarýnda teknik detay var mý?", "bilgi"
"432", "Teknik detay açýklamalarda yer almakta mý?", "bilgi"
"433", "Ürünün boyutlarý nedir?", "bilgi"
"434", "Ürün boyutu nedir?", "bilgi"
"435", "Sipariþ verirken nelere dikkat etmeliyim?", "bilgi"
"436", "Fiyat farký geri ödenir mi?", "bilgi"
"437", "Fark geri ödenir mi?", "bilgi"
"438", "Ýndirim kodu nasýl girilir?", "bilgi"
"439", "Kod nasýl girilir?", "bilgi"
"440", "Ýndirim kodu nasýl kullanýlýr?", "bilgi"
"441", "Kod nasýl kullanýlýr?", "bilgi"
"442", "Ürün eksikti.", "þikayet"
"443", "Eksikti.", "þikayet"
"444", "Ürün beklediðim gibi çýkmadý.", "þikayet"
"445", "Beklediðim gibi çýkmadý.", "þikayet"
"446", "Beklediðim gibi deðildi.", "þikayet"
"447", "Ürün açýklamasý yanýltýcý.", "þikayet"
"448", "Açýklama yanýltýcý.", "þikayet"
"449", "Yanýltýcý.", "þikayet"
"450", "Kargo adresi yanlýþ girilmiþ.", "þikayet"
"451", "Adres hatalý girilmiþ.", "þikayet"
"452", "Adres yanlýþ girilmiþ.", "þikayet"
"453", "Yanlýþ girilmiþ.", "þikayet"
"454", "Canlý destek cevap vermiyor.", "þikayet"
"455", "Destek saðlanmýyor.", "þikayet"
"456", "Baðlantý kuramýyorum.", "þikayet"
"457", "Anlaþamýyoruz.", "þikayet"
"458", "Anlaþamýyorum.", "þikayet"
"459", "Kargoda sorun yaþadým.", "þikayet"
"460", "Sorun yaþadým.", "þikayet"
"461", "Görüþmede sorun yaþadým.", "þikayet"
"462", "Mülakatta sorun yaþadým.", "þikayet"
"463", "Kargom kayboldu.", "þikayet"
"464", "Ürünüm kayboldu.", "þikayet"
"465", "Ürün kutusu nasýl olur?", "bilgi"
"466", "Chris Culver bir yazardýr.", "bilgi"
"467", "Chris Culver Manastýr adlý bir kitap yazmýþtýr.", "bilgi"
"468", "Ýkinci Dünya Savaþý 1939 - 1945 yýllarý arasýnda yapýlmýþtýr.", "bilgi"
"469", "1939 - 1945 yýllarý arasýnda yapýlan savaþ Ýkinci Dünya Savaþý'dýr.", "bilgi"
"470", "Spotify müzik ve podcast dinleme platformudur.", "bilgi"
"471", "Passiflora sinir sistemini yatýþtýrarak kaygý seviyesini düþürür.", "bilgi"
"472", "Sinir sistemiyle ilgilenen bilim dalý Nöroloji'dir.", "bilgi"
"473", "Bitki bilimiyle ilgilenen bilim dalý Botanik'tir.", "bilgi"
"474", "Moleküller iki veya daha az elementin bir arada bulunmasýyla oluþur.", "bilgi"
"475", "Bileþik iki veya daha fazla elementin bir ara bulunmasýyla oluþur.", "bilgi"
"476", "Fe demir elementinin sembolüdür.", "bilgi"
"477", "C karbon elementinin sembolüdür.", "bilgi"
"478", "Sipariþim þu an hangi aþamada?", "bilgi"
"479", "Dünya yaþamý karbon temelli bir yaþam üstüne kuruludur.", "bilgi"
"480", "Antropoloji insan bilimidir. Ýnsanýn geliþimini ve deðiþimini inceler.", "bilgi"
"481", "Antropoloji insanýn geliþimini ve deðiþimini inceler.", "bilgi"
"482", "Astronomi yörünge ve yörünge dýþýnda gerçekleþen yýldýz gezegen kuyruklu yýldýz gibi galaksi unsurlarýnýn gözlenebilmesi için ortaya çýkan bilim dalýdýr.", "bilgi"
"483", "Arkeoloji kýsaca kazý bilimi olarak geçen arkeoloji yazý olmayan dönemlerdeki kaynaklara ulaþabilmek için kullanýlan bir bilim dalýdýr.", "bilgi"
"484", "Coðrafya yer bilimi olarak kabul edilen coðrafya bilimi yer içerisinde var olan birçok þeyi inceleyen bilim dalýdýr.", "bilgi"
"485", "Etnoloji kültür anlamýna gelen etnoloji kültürü inceleyen bir bilim dalýdýr.", "bilgi"
"486", "Felsefe düþünce bilim olarak kabul edilen felsefenin tarihi en eski olan bilim dallarýndan biridir.", "bilgi"
"487", "Jeoloji yer bilimi olarak adlandýrýlan jeoloji yer kabuðu ve bunun üzerindeki hayvan ve bitkilerin yaratýlýþýna bile görüþtük olsunlar alacak bir bilim dalýdýr.", "bilgi"
"488", "Hukuk insanýn uymasý gereken kurallarýn tümüne hukuk adý verilir. Hukuk toplum içinde insanlarýn davranýþlarýna yön veren bir özelliðe sahiptir.", "bilgi"
"489", "Ýktisat diðer adýyla ekonomi iktisat üreticilerin ve tüketicilerin çýkarlarýný maksimum seviyeye çýkarmak ile görevlidir ve bunu araþtýran bir yapýya sahiptir.", "bilgi"
"490", "Fizik maddeyi maddenin hareket ve kuvvetini deðiþimini inceleyen bilim dalýdýr.", "bilgi"
"491", "Çok sýkýldým.", "þikayet"
"492", "Sýkýldým.", "þikayet"
"493", "Bomboþ bir gündü.", "þikayet"
"494", "Hiç istediðim gibi gitmedi.", "þikayet"
"495", "Buluþma hiç istediðim gibi deðildi.", "þikayet"
"496", "Hiç istediðim gibi olmadý.", "þikayet"
"497", "Ürünle ilgili sorun yaþýyorum.", "þikayet"
"498", "Bu telefon çok yavaþladý.", "þikayet"
"499", "Telefon çok yavaþladý.", "þikayet"
"500", "Çok yavaþladý.", "þikayet"
"501", "Telefonum çok kasýyor.", "þikayet"
"502", "Bu telefon çok kasýyor.", "þikayet"
"503", "Çok gürültü yapýyorlar.", "þikayet"
"504", "Çok baðýrýyorlar", "þikayet"
"505", "Gürültü yapýyorlar", "þikayet"
"506", "Baðýrýyyorlar", "þikayet"
"507", "Kimya atomlarýn element ya da bileþiklerin yapýsýný özelliklerini dönüþümleri açýða çýkaran enerji inceleyen bilimdir.", "bilgi"
"508", "Matematik türlerin biçimlerinin deðiþimlerini inceleyen bilim dalýdýr.", "bilgi"
"509", "Biyoloji hayvan ve bitkileri inceleyen bilim dalýdýr.", "bilgi"
"510", "Ag gümüþ elementinin sembolüdür.", "bilgi"
"511", "Salonun ýþýklandýrmasý çok kötü.", "þikayet"
"512", "Iþýnlandýrma çok kötü.", "þikayet"
"513", "COVID-19'un diðer adý SARS-2'dir", "bilgi"
"514", "SARS-2'nin diðer adý COVID-19'dur", "bilgi"
"515", "COVID-19 bulaþýcý bir virüstür.", "bilgi"
"516", "SARS-2 bulaþýcý bir virüstür.", "bilgi"
"517", "Paket açýlmýþ.", "þikayet"
"518", "Paketleme bozulmuþ.", "þikayet"
"519", "Paket bozulmuþ.", "þikayet"
"520", "Kargo teslimatý yapýlmadý.", "þikayet"
"521", "Teslimat yapýlmadý.", "þikayet"
"522", "Teslim edilmedi.", "þikayet"
"523", "Paket teslim edilmedi.", "þikayet"
"524", "Beni dinlemiyor.", "þikayet"
"525", "Dinlemiyor.", "þikayet"
"526", "Hasta taburcu edildi.", "bilgi"
"527", "Hasta ameliyata alýndý.", "bilgi"
"528", "Hasta entübe edildi.", "bilgi"
"529", "Hasta extübe edildi.", "bilgi"
"530", "Hastaya ilaç tedavisi baþlandý.", "bilgi"
"531", "Cinayetin baþ þüphelisi gözaltýna alýndý.", "bilgi"
"532", "Göz altýna alýnan zanlý cezaevine götürüldü", "bilgi"
"533", "Metabolizma canlý organizmalarýn yaþamsal faaliyetlerini sürdürebilmek için ihtiyaç duyduklarý enerjiyi üretmek için gerekli olan solunum sindirim gibi kimyasal süreçlerin tümüdür.", "bilgi"
"534", "Katabolizma karmaþýk makromoleküllerin parçalanmasý sürecidir.", "bilgi"
"535", "Anabolizma nükleik asitler proteinler polisakkaritler ve lipitler gibi karmaþýk makromoleküllerin oluþturulma sürecidir.", "bilgi"
"536", "Polisakkaritler otçullarýn temel besin kaynaðýdýr.", "bilgi"
"537", "Polisakkaritler insanlar tarafýndan sindirilemez ancak sindirim kanalýndaki hücreleri uyararak sindirimi kolaylaþtýrýr.", "bilgi"
"538", "Polisakkaritler kaðýdýn ve pamuðun ham maddesidir o nedenle endüstride kullanýlýr.", "bilgi"
"539", "Bir iþlem bu kadar uzun sürmemeli.", "þikayet"
"540", "Ýþlem bu kadar uzun sürmemeli.", "þikayet"
"541", "Uzun sürmemeliydi.", "þikayet"
"542", "Sipariþ bilgilerim silinmiþ.", "þikayet"
"543", "Bilgilerim silinmiþ", "þikayet"
"544", "Ýade kabul edilmedi.", "þikayet"
"545", "Ýadem kabul edilmedi.", "þikayet"
"546", "Kabul edilmedi.", "þikayet"
"547", "Bilgisayar çok ýsýnýyor.", "þikayet"
"548", "Bilgisayarým çok ýsýnýyor.", "þikayet"
"549", "Çok ýsýnýyor.", "þikayet"
"550", "Ürün kutusu nasýl olur?", "bilgi"
"551", "Osmanlý Devleti'nin kurucusu Osman Bey'dir.", "bilgi"
"552", "Osmanlý Devleti 1299 yýlýnda kuruldu.", "bilgi"
"553", "Osmanlý Devleti'nin ilk baþkenti Söðüt'tür", "bilgi"
"554", "Grand Theft Auto:VI ikinci fragman yayýnlanma tarihi 6 Mayýs 2025'tir", "bilgi"
"555", "Bilim olgularý ve olaylarý (doðal veya toplumsal) nedenleri ve birbirleriyle baðýntýlarý içinde yasalar ve giderek kuramlarla açýklamaya çalýþan bir bilgi etkinliðidir", "bilgi"
"556", "Ýlk telefon üreten þirket Motorola'dýr", "bilgi"
"557", "Ýlk kamera 1816'da Fransýz Joseph Nicéphore Niépce ilk fotoðraf makinesini icat etti.", "bilgi"
"558", "Ada Lovelace isimli Ýngiliz bir kadýn bilim insaný ilk bilgisayar programcýsý olarak kabul ediliyor.", "bilgi"
"559", "Kolþisin gut ataklarýný önler ve tedavi eder.", "bilgi"
"560", "Kolþisin ailevi Akdeniz ateþi (FMF) tedavisinde de kullanýlabilir.", "bilgi"
"561", "Kolþisin eklemlerinizdeki iltihabý azaltarak ve ürik asit birikimini azaltarak etki eder.", "bilgi"
"562", "Kolþisin doz aþýmýnda Kolþisin Zehirlenmesi yaþanabilir.", "bilgi"
"563", "Þikayetim dikkate alýnmadý.", "þikayet"
"564", "Dikkate alýnmadým.", "þikayet"
"565", "Umursanmadým", "þikayet"
"566", "Yemek sipariþim çok geldi.", "þikayet"
"567", "Yemek çok geç geldi", "þikayet"
"568", "Çok geç geldi.", "þikayet"
"569", "Geç geldi.", "þikayet"
"570", "Sipariþimle hiç kimse ilgilenmedi.", "þikayet"
"571", "Sipariþimle kimse ilgilenmedi.", "þikayet"
"572", "Kimse ilgilenmedi.", "þikayet"
"573", "Yemek sipariþimle kimse ilgilenmedi.", "þikayet"
"574", "Ürün sipariþimle kimse ilgilenmedi.", "þikayet"
"575", "Polisakkaritler dört gruba ayrýlmaktadýr.", "bilgi"
"576", "Glikojen; hayvan bakteri mantar ve arkelerde bulunabilen depo polisakkarittir.", "bilgi"
"577", "Disakkaritler indirgeyici ve indirgeyici olmayan disakkaritler olarak ikiye ayrýlýr.", "bilgi"
"578", Ýndirgeyici disakkaritin diðer adý biyozdur."", "bilgi"
"579", "Monosakkarit çeþitleri glukoz fruktoz riboz deoksiriboz gliseraldehit ve dihidroksiaseton en önemli monosakkaritlerdir.", "bilgi"
"580", "9 Volt Pil birçok farklý cihazla uyumludur.", "bilgi"
"581", "9 Volt Pil Güvenlik sistemleri televizyon uzaktan kumandalarý oyuncaklar ve medikal cihazlarda kullanýlabilir.", "bilgi"
"582", "Rengi çok kötü.", "þikayet"
"583", "Rengini hiç beðenmedim.", "þikayet"
"584", "Tasarýmýný hiç beðenmedim.", "þikayet"
"585", "Tasarýmý çok kötü.", "þikayet"
"586", "Ürünümün üzeri çiziklerle dolu durumda.", "þikayet"
"587", "Ürünüm çiziklerle dolu.", "þikayet"
"588", "Ürünüm çiziklerle dolu dururmda.", "þikayet"
"589", "Paketim çiziklerle dolu.", "þikayet"
"590", "Paketim çizik içinde.", "þikayet"
"591", "Paket çizik ve zedelenmiþ.", "bilgi"
"592", "I akýmýn sembolüdür.", "bilgi"
"593", "R direncin sembolüdür", "bilgi"
"594", "v hýzýn sembolüdür.", "bilgi"
"595", "r yarýçapýn semblüdür.", "bilgi"
"596", "? pi iþaretidir. Yaklaþýk 22/7 veya 3.14 olarak kabul edilir.", "bilgi"
"597", "Çemberin çevresi 2 x ? x r formülüyle bulunur.", "bilgi"
"598", "Dairenin aaný ?r^2 formülüyle bulunur.", "bilgi"
"599", "Dört halife kronolojik olarak Hz. Ebû Bekir Hz. Ömer bin Hattab Hz. Osman bin Affan ve Hz. Ali bin Ebu Talib'tir", "bilgi"
"600", "DNS'in açýlýmý 'Domain Name System'tir.", "bilgi"
"601", "Domain Name System'in Türkçe karþýlýðý Alan isimlendirme Sistemi'dir.", "bilgi"
"602", "Iþýklar çok parlak.", "þikayet"
"603", "Iþýklar o kadar parlak ki gözlerim kamaþýyor.", "þikayet"
"604", "Iþýklardan gözlerim kamaþýyor.", "þikayet"
"605", "O kadar çok þey istedi ki ben de artýk karýþtýrýyorum.", "þikayet"
"606", "Çok fazla þey istedi.", "þikayet"
"607", "Çok þey istedi.", "þikayet"
"608", "Iþýklar gözlerimi yoruyor.", "þikayet"
"609", "Gözlerim yoruldu.", "þikayet"
"610", "XAMPP bir web sunucusu yazýlýmýdýr.", "bilgi"
"611", "XAMPP server ile bilgisayara PHP MariaDB Perl ve Apache yanýnda FileZilla ve MercuryMail gibi sistemler kurularak hazýr bir web sunucusu oluþturulabilmektedir.", "bilgi"
"612", "Oturmaktan belim aðrýdý", "þikayet"
"613", "Bilgisayar baþýnda çok oturmaktan yoruldum.", "þikayet"
"614", "Bilgisayar baþýnda oturarak mavi ýþýða uzun süre maruz kalmak saðlýða zararlýdýr.", "bilgi"
"615", "Alternatif Akýmý titreþimli direkt akýma çeviren cihaza invertör denir", "bilgi"
"616", "Güneþ Sistemi'nde sekiz gezegen vardýr. ", "bilgi"
"617", "Bugün hava çok fazla sýcak.", "þikayet"
"618", "Hava çok fazla sýcak.", "þikayet"
"619", "Çok sýcak bir hava var.", "þikayet"
"620", "Hasta olmayý hiç sevmiyorum.", "þikayet"
"621", "Hastalanmayý hiç sevmiyorum.", "þikayet"
"622", "Hastalanmayý sevmem.", "þikayet"
"623", "Güneþ Sistemi'nde ki gezegenler yakýnlýk sýralarýna göre Merkür Venüs Dünya Mars Jüpiter Satürn Uranüs ve Neptün'dür.", "bilgi"
"624", "Güneþ sistemimizde beþ cüce gezegen vardýr. Güneþ'e olan uzaklýk sýrasýna göre bunlar: Ceres Pluto Haumea Makemake ve Eris'tir.", "bilgi"
"625", "Cüce gezegen doðrudan Güneþ etrafýnda hareket ettiði bir yörüngede bulunan bu nedenle baþka bir cismin doðal uydusu olmayan kütleçekimsel olarak yuvarlak olacak kadar büyük ancak Güneþ Sistemi'nin sekiz klasik gezegeni gibi yörünge baskýnlýðý elde etmek için yetersiz olan küçük gezegen kütleli bir cisimdir.", "bilgi"
"626", "Eþeyli üreme iki canlý organizma arasýnda genetik malzemelerin birleþtirilmesi suretiyle yeni bir canlýnýn oluþmasý olayýdýr.", "bilgi"
"627", "Bitkilerde tohum mayoz spor ya da döllenme olmadan görülen çoðalma biçimidir.", "bilgi"
"628", "Yine çok geç kaldý.", "þikayet"
"629", "Yazýlar çok küçük", "þikayet"
"630", "Yazýlar küçük", "bilgi"
"631", "Yarýn hava ýsýnýyormuþ.", "bilgi"
"632", "Hava ýsýnýyormuþ.", "bilgi"
"633", "Sýcak bayýlacaðým çok sýcak.", "þikayet"
"634", "Bayýlacaðým çok sýcak.", "þikayet"
"635", "WAMP Server bir web sunucusu yazýlýmýdýr.", "bilgi"
"636", "Eþeysiz üreme olarak çelik yumru rizom sürünücü gövde gibi bitki kýsýmlarýndan yeni bir bitki üretilmesidir.", "bilgi"
"637", "Eþeysiz üremeye Aþýlama ve doku kültürü de girmektedir", "bilgi"
"638", "Çelik bir bitkinin dalýnýn yapraðýnýn veya kökünün bir parçasýnýn kesilerek uygun ortama dikilmesiyle gerçekleþtirilen vejetatif bitki çoðaltma yöntemi.", "bilgi"
"639", "Yumru ile üremede yer elmasý ve patates gibi bazý bitkilerin gövdeleri yer altýnda bulunur.", "bilgi"
"640", "Yumru ile üremede yeni bitkiler ise gövdedeki nodlardan bitkiler oluþturur.", "bilgi"
"641", "Bugün çok yoruldum.", "þikayet"
"642", "Çok yoruldum.", "þikayet"
"643", "Yoruldum.", "þikayet"
"644", "Bu kitap çok sýkýcý.", "þikayet"
"645", "Kitap çok sýkýcý.", "þikayet"
"646", "Çok sýkýcý", "þikayet"
"647", "Rizomla üremede toprak altýnda ilerleyen yassýlaþmýþ gövdeleri vardýr.", "bilgi"
"648", "Sürünücü gövdeyle üremede çiçekler toprak üzerinde sürünücü gövde ile zambak ve ayrýk otlarýnda yeraltý gövdesiyle böðürtlenlerde dal ve gövde uçlarýnýn köklenmesiyle vejetatif üreme olur.", "bilgi"
"649", "Kütüphanede çok gürültü var.", "þikayet"
"650", "Kütüphanede çok fazla baðýrýyorlar.", "þikayet"
"651", "Sipariþ verdikten sonra adres deðiþikliði yapýlabilir mi?", "bilgi"
"652", "Sipariþten sonra adres deðiþikliði yapýlabilir mi?", "bilgi"
"653", "Adres deðiþikliði yapýlabilir mi?", "bilgi"
"654", "Deðiþiklik yapýlabilir mi?", "bilgi"
"655", "Yapýlabilir mi?", "bilgi"
"656", "Kargocu kapýya býrakmadan gitmiþ.", "þikayet"
"657", "Kapýya býrakmadan gitmiþ.", "þikayet"
"658", "Býrakmadan gitmiþ.", "þikayet"
"659", "Kargocu býrakmadan gitmiþ.", "þikayet"
"660", "Kargocu gitmiþ.", "þikayet"
"661", "Ayýn toplam 8 evresi vardýr.", "bilgi"
"662", "Ýlk Yeni Ay'dan 29.5 gün sonra tekrardan Güneþ'in karþýsýna geçer ve yeni ay gözükür.", "bilgi"
"663", "Bazý elementler doðada moleküler halde bulunur.", "bilgi"
"664", "Hidrojen ve Oksijen gibi elementler doðada moleküler haldedir.", "bilgi"
"665", "Dünya Güneþ etrafýnda yaklaþýk 365.25 günde bir tur atar.", "bilgi"
"666", "Bir üçgenin iç açýlarýnýn toplamý 180 derecedir.", "bilgi"
"667", "Bitkiler fotosentez yaparak karbondioksiti oksijene çevirir.", "bilgi"
"668", "Su deniz seviyesinde 100 santigrat derecede kaynamaya baþlar.", "bilgi"
"669", "DNA canlýlarýn genetik bilgilerini taþýyan moleküldür.", "bilgi"
"670", "Atomlar proton nötron ve elektronlardan oluþur.", "bilgi"
"671", "Bir yýl 12 aydan oluþur.", "bilgi"
"672", "Ýstanbul Boðazý Asya ile Avrupa kýtalarýný birbirine baðlar.", "bilgi"
"673", "Ay Dünya'nýn doðal uydusudur.", "bilgi"
"674", "Elektron negatif yüklü bir parçacýktýr.", "bilgi"
"675", "Pi sayýsý yaklaþýk olarak 3.14159’dur.", "bilgi"
"676", "Güneþ Samanyolu galaksisinde yer alýr.", "bilgi"
"677", "Kan vücutta oksijen ve besin maddelerini taþýr.", "bilgi"
"678", "Isý sýcaklýk farkýndan dolayý yüksek sýcaklýktan düþük sýcaklýða doðru akar.", "bilgi"
"679", "Yer çekimi cisimleri Dünya'nýn merkezine doðru çeker.", "bilgi"
"680", "Karbon yaþamýn temel yapý taþlarýndan biridir.", "bilgi"
"681", "Bir kilogram 1000 gramdýr.", "bilgi"
"682", "Atmosfer Dünya'yý zararlý güneþ ýþýnlarýndan korur.", "bilgi"
"683", "Bitkiler kökleriyle topraktan su ve mineral alýr.", "bilgi"
"684", "Einstein'ýn görelilik teorisi zamanýn göreceli olduðunu söyler.", "bilgi"
"685", "Ses bir madde ortamýnda yayýlan mekanik bir dalgadýr.", "bilgi"
"686", "Dünya’nýn çevresi yaklaþýk 40.075 kilometredir.", "bilgi"
"687", "Bazý metaller elektrik akýmýný iletir.", "bilgi"
"688", "Suyun kimyasal formülü H2O’dur.", "bilgi"
"689", "Newton hareket yasalarýný formüle eden bilim insanýdýr.", "bilgi"
"690", "Telefonum sürekli donuyor ve uygulamalar açýlmýyor.", "þikayet"
"691", "Ýnternet baðlantýsý gün boyu çok yavaþtý.", "þikayet"
"692", "Kargomun teslimatý üç gündür gecikiyor.", "þikayet"
"693", "Aldýðým ürün arýzalý çýktý ve destek alamýyorum.", "þikayet"
"694", "Klima çalýþmýyor ve içerisi çok sýcak.", "þikayet"
"695", "Yemek sipariþim yanlýþ geldi ve müþteri hizmetleri ilgilenmedi.", "þikayet"
"696", "Bilgisayarým çok yavaþ çalýþýyor iþ yapamýyorum.", "þikayet"
"697", "Servis saatinde gelmedi ve beklemek zorunda kaldým.", "þikayet"
"698", "Faturam beklediðimden çok daha yüksek geldi.", "þikayet"
"699", "Asansör günlerdir bozuk kimse tamir etmiyor.", "þikayet"
"700", "Otobüs saatinde gelmedi iþe geç kaldým.", "þikayet"
"701", "Kullanýcý hizmetleri sorunumu çözmeden telefonu kapattý.", "þikayet"
"702", "Kütüphanede sürekli yüksek sesle konuþuluyor.", "þikayet"
"703", "Ödevimi zamanýnda yüklememe raðmen sistem hata verdi.", "þikayet"
"704", "Yeni aldýðým ayakkabý iki günde yýrtýldý.", "þikayet"
"705", "Telefonumun bataryasý çok çabuk bitiyor.", "þikayet"
"706", "Markette etiket fiyatý ile kasa fiyatý uyuþmuyor.", "þikayet"
"707", "Uygulama sürekli çöküyor ve iþlem yapamýyorum.", "þikayet"
"708", "Sipariþ verdiðim ürün yanlýþ renkte geldi.", "þikayet"
"709", "Kampanya süresi belirtilmemiþti indirimden yararlanamadým.", "þikayet"
"710", "Toplu taþýmada klima çalýþmýyordu çok bunaldým.", "þikayet"
"711", "Online derste baðlantý sürekli koptu.", "þikayet"
"712", "Tatile çýktýk ama otel beklentilerimizi karþýlamadý.", "þikayet"
"713", "E-posta destek hattý günlerdir dönüþ yapmýyor.", "þikayet"
"714", "Kütüphane kitaplarý çok eski ve yetersiz.", "þikayet"
"715", "ATM para vermedi ama hesabýmdan para çekilmiþ görünüyor.", "þikayet"
"716", "Kaldýðým otel odasýnda temizlik hiç yapýlmamýþtý.", "þikayet"
"717", "Yeni aldýðým kulaklýk bir hafta içinde bozuldu.", "þikayet"
"718", "Randevu saatinde doktor hala gelmemiþti uzun süre bekledim.", "þikayet"
